subj_idx,go,s,c,r,rt
49,1,1,1,1,0.30698
49,1,1,1,1,0.29357
49,1,1,1,0,0.28018
49,1,1,1,1,0.24047
49,1,1,1,1,0.30675
49,1,1,1,1,0.26676
49,1,1,1,0,0.28013
49,1,1,1,1,0.22665
49,1,1,1,1,0.26678
49,1,1,1,1,0.54828
49,1,1,1,1,0.29352
49,1,1,1,0,0.57473
49,1,1,1,1,0.34707
49,1,1,1,1,0.33356
49,1,1,1,1,0.33371
49,1,1,1,1,0.30694
49,1,1,1,1,0.2935
49,1,1,1,1,0.25337
49,1,1,1,1,0.24002
49,1,1,1,0,0.26674
49,1,1,1,1,0.25339
49,1,1,1,0,0.23992
49,1,1,1,1,0.32037
49,1,1,1,1,0.414
49,1,1,1,1,0.40069
49,1,1,1,1,0.23994
49,1,1,1,1,0.33365
49,1,1,1,1,0.28016
49,1,1,1,1,0.66844
49,1,1,1,1,0.25334
49,1,1,1,1,0.28014
49,1,1,1,0,0.26682
49,1,1,1,1,0.26681
49,1,1,1,1,0.29356
49,1,1,1,0,0.28018
49,1,1,1,1,0.15968
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,1,NaN
49,0,2,0,0,NaN
50,1,1,1,1,1.2576
50,1,1,1,1,0.58777
50,1,1,1,0,1.5387
50,1,1,1,1,1.4583
50,1,1,1,1,0.5613
50,1,1,1,0,1.3111
50,1,1,1,1,0.78889
50,1,1,1,1,0.34713
50,1,1,1,1,0.7488
50,1,1,1,1,0.52112
50,1,1,1,1,0.7354
50,1,1,1,1,0.57469
50,1,1,1,1,0.41417
50,1,1,1,1,0.69519
50,1,1,1,1,0.65509
50,1,1,1,0,0.56131
50,1,1,1,1,0.89607
50,1,1,1,1,0.3739
50,1,1,1,0,0.68177
50,1,1,1,1,0.66845
50,1,1,1,1,0.68183
50,1,1,1,1,0.7353
50,1,1,1,0,0.84248
50,1,1,1,1,0.42747
50,1,1,1,1,0.6148
50,1,1,1,1,0.56133
50,1,1,1,0,0.34706
50,1,1,1,1,0.54796
50,1,1,1,1,0.61489
50,1,1,1,1,0.81574
50,1,1,1,0,0.58805
50,1,1,1,1,0.722
50,1,1,1,1,0.58813
50,1,1,1,1,0.62823
50,1,1,1,1,0.481
50,1,1,1,0,0.62827
50,1,1,1,1,0.37391
50,1,1,1,1,0.481
50,1,1,1,1,0.62807
50,1,1,1,1,0.57488
50,1,1,1,1,0.57466
50,1,1,1,1,0.60144
50,1,1,1,0,0.76234
50,1,1,1,1,0.53454
50,1,1,1,1,0.42744
50,1,1,1,0,0.77557
50,1,1,1,1,0.49441
50,1,1,1,1,0.57468
50,1,1,1,1,0.54787
50,1,1,1,1,0.45419
50,1,1,1,1,1.1504
50,1,1,1,1,0.34701
50,1,1,1,1,0.61494
50,1,1,1,1,0.34697
50,1,1,1,0,0.70855
50,1,1,1,1,0.46761
50,1,1,1,1,0.48116
50,1,1,1,1,0.68181
50,1,1,1,0,0.53431
50,1,1,1,1,0.44078
50,0,2,1,0,0.88247
50,0,2,1,0,0.57471
50,0,2,1,1,1.2174
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,1,NaN
50,0,2,0,0,NaN
51,1,1,1,1,0.70914
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,1,NaN
51,1,1,0,1,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,0,0,NaN
51,1,1,1,1,0.90944
51,1,1,1,1,0.41392
51,1,1,1,1,0.41382
51,1,1,1,1,0.74876
51,1,1,1,0,0.37391
51,1,1,1,1,0.49433
51,1,1,1,1,0.48093
51,1,1,1,1,0.42747
51,1,1,1,0,0.46757
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,1,NaN
51,0,2,0,0,NaN
